"S001","S002VS","S003","COUNTRY_ALPHA","COW_NUM","COW_ALPHA","S006","S007","S008","S010","S011A","S011B","S012","S013","S013B","S016B","S017","S018","S019","S020","S021","S022","S023","S024","S025","B006","B008","C001","C002","E018","E034","E035","E036","E039","F028","F034","F063","F116","F118","F120","F121","F141","F144_02","G006","X001","X003","X025R","X028","X047_WVS","X048WVS","X049","X051","Y001","E001","E002","E003","E004","E005","E006","E023","E033","E179WVS","E180WVS","E181_EVS5","E182","F025old"
2,3,862,"VEN",101,"VEN",242,8620320242,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,2,5,5,5,8,3,10,1,1,5,1,NA,NA,4,2,55,2,1,5,862025,8,862001,3,1,3,2,3,1,2,4,NA,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",243,8620320243,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,1,3,1,6,6,3,1,3,10,3,5,6,5,NA,NA,4,1,65,3,4,5,862025,8,862001,2,1,NA,2,3,1,3,4,2,862002,4,NA,862004,64
2,3,862,"VEN",101,"VEN",244,8620320244,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,NA,1,2,3,NA,2,7,1,5,3,10,1,5,7,9,NA,NA,3,2,21,3,2,10,862025,8,862001,3,1,3,4,1,4,2,1,1,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",245,8620320245,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,3,3,3,1,2,4,7,6,5,3,10,4,3,3,4,NA,NA,4,2,38,3,5,4,862025,8,862001,3,1,3,2,1,1,2,1,5,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",246,8620320246,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,3,8,8,2,5,3,10,2,NA,1,1,NA,NA,4,2,33,3,1,7,862025,8,862001,0,1,4,1,3,1,4,2,5,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",247,8620320247,NA,50,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,2,3,2,10,1,1,7,3,10,1,1,6,10,NA,NA,4,1,37,3,2,5,862025,8,862001,1,1,3,1,3,1,4,1,10,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",248,8620320248,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,NA,1,2,3,2,4,6,7,8,3,10,1,3,2,5,NA,NA,4,1,41,3,3,4,862025,8,862001,1,1,2,3,2,1,4,1,3,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",249,8620320249,NA,35,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,3,3,2,3,5,1,8,3,1,1,7,1,8,NA,NA,4,2,29,3,1,8,862025,8,862001,3,3,1,2,1,1,2,2,5,4,4,NA,862002,64
2,3,862,"VEN",101,"VEN",250,8620320250,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,3,3,3,2,6,7,7,6,3,10,7,6,6,5,NA,NA,4,1,19,2,6,6,862025,8,862001,3,1,3,4,3,3,1,1,6,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",251,8620320251,NA,45,NA,NA,NA,3,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,2,1,5,5,5,1,2,7,8,1,7,7,NA,NA,4,2,27,3,3,4,862025,8,862001,3,1,2,2,3,2,3,1,NA,4,4,NA,4,NA
2,3,862,"VEN",101,"VEN",252,8620320252,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,1,5,5,4,5,3,10,1,1,1,1,NA,NA,4,1,28,3,3,5,862025,8,862007,1,1,3,1,3,1,4,1,6,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",253,8620320253,NA,45,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,1,3,3,10,2,3,7,3,10,1,1,1,1,NA,NA,4,2,76,3,5,2,862025,8,862001,3,3,1,1,4,1,3,2,5,862002,NA,NA,862004,64
2,3,862,"VEN",101,"VEN",254,8620320254,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,2,10,10,1,5,3,10,1,4,1,5,NA,NA,4,2,39,3,1,4,862025,8,862007,2,1,2,1,2,1,2,3,10,862004,862003,NA,862007,64
2,3,862,"VEN",101,"VEN",255,8620320255,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,3,2,2,1,6,8,3,1,3,10,3,3,3,5,NA,NA,4,1,53,3,1,5,862025,8,862007,4,1,3,4,2,1,3,1,6,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",256,8620320256,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,NA,2,1,1,1,8,3,10,1,5,1,5,NA,NA,4,1,20,3,1,4,862025,8,862007,3,4,3,4,3,4,3,1,NA,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",257,8620320257,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,2,6,6,3,5,3,7,2,7,2,8,NA,NA,4,2,20,2,8,NA,862025,8,862007,3,3,1,2,1,3,1,3,NA,4,4,NA,862002,64
2,3,862,"VEN",101,"VEN",258,8620320258,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,1,2,1,10,1,1,2,3,10,1,1,1,1,NA,NA,4,1,21,3,1,10,862025,8,862007,1,1,2,1,3,1,3,3,6,NA,NA,NA,NA,64
2,3,862,"VEN",101,"VEN",259,8620320259,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,NA,3,3,7,7,4,7,3,8,2,2,2,2,NA,NA,4,2,35,1,5,2,862025,8,862007,4,3,1,4,3,2,3,2,NA,4,4,NA,862003,64
2,3,862,"VEN",101,"VEN",260,8620320260,NA,45,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,1,3,3,8,5,2,6,3,1,1,3,2,2,NA,NA,4,2,45,3,1,9,862025,8,862001,1,1,4,4,1,1,4,4,9,862002,NA,NA,NA,64
2,3,862,"VEN",101,"VEN",261,8620320261,NA,45,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,3,9,1,2,2,3,9,1,1,1,1,NA,NA,4,1,20,2,1,6,862025,4,862007,1,3,4,1,3,1,4,1,5,NA,NA,NA,862002,64
2,3,862,"VEN",101,"VEN",262,8620320262,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,3,10,1,1,2,3,10,1,3,6,8,NA,NA,4,2,18,2,7,4,862025,4,862001,2,2,4,1,4,1,2,1,10,4,4,NA,4,0
2,3,862,"VEN",101,"VEN",263,8620320263,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,3,3,2,4,6,3,8,3,10,7,3,5,5,NA,NA,4,2,29,2,5,3,862025,4,862001,3,3,1,2,3,4,2,2,10,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",264,8620320264,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,NA,3,3,5,10,8,5,2,5,10,1,1,1,NA,NA,4,1,57,1,7,1,862025,4,862007,0,4,2,3,1,4,1,3,5,862002,4,NA,862003,64
2,3,862,"VEN",101,"VEN",265,8620320265,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,2,3,2,6,9,9,5,3,10,1,1,1,10,NA,NA,4,2,32,1,5,3,862025,4,862007,3,3,1,1,4,4,2,1,NA,862007,NA,NA,862003,64
2,3,862,"VEN",101,"VEN",266,8620320266,NA,45,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,NA,2,2,3,2,10,10,10,6,2,10,1,1,1,1,NA,NA,4,2,60,1,5,3,862025,4,862001,1,3,4,1,3,1,4,1,10,862007,862004,NA,862002,64
2,3,862,"VEN",101,"VEN",267,8620320267,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,NA,1,1,5,6,3,10,1,1,1,1,NA,NA,4,2,41,3,1,5,862025,4,862001,3,1,3,1,4,2,1,1,10,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",268,8620320268,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,2,2,5,4,3,5,2,8,6,4,6,4,NA,NA,4,1,34,2,1,NA,862025,4,862001,4,3,2,2,3,3,2,3,NA,4,4,NA,862002,64
2,3,862,"VEN",101,"VEN",269,8620320269,NA,40,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,NA,2,3,3,8,8,5,5,3,10,5,5,5,10,NA,NA,4,2,44,2,3,3,862025,4,862007,1,1,4,1,4,1,4,2,NA,862002,4,NA,862003,64
2,3,862,"VEN",101,"VEN",270,8620320270,NA,40,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,2,6,7,9,7,3,10,1,1,1,7,NA,NA,4,2,28,2,7,2,862025,4,862007,2,3,1,2,3,1,4,1,NA,862002,4,NA,862003,64
2,3,862,"VEN",101,"VEN",271,8620320271,NA,45,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,3,3,1,7,6,2,2,3,10,1,1,1,1,NA,NA,4,1,40,2,3,3,862025,4,862007,1,1,3,1,3,1,4,1,10,862002,862003,NA,862007,64
2,3,862,"VEN",101,"VEN",272,8620320272,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,2,3,4,2,1,3,10,10,3,3,6,NA,NA,4,1,30,2,2,2,862025,4,862007,4,1,3,2,1,3,3,3,9,862002,862004,NA,862003,0
2,3,862,"VEN",101,"VEN",273,8620320273,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,3,1,1,4,7,3,10,1,1,1,7,NA,NA,4,1,42,2,1,4,862025,4,862007,1,3,1,1,3,1,4,4,6,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",274,8620320274,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,2,2,5,5,5,6,3,10,1,1,1,1,NA,NA,4,1,50,2,7,2,862025,4,862007,5,3,4,2,4,2,3,2,10,862007,862002,NA,862004,64
2,3,862,"VEN",101,"VEN",275,8620320275,NA,40,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,3,3,1,7,5,3,6,3,10,1,1,1,1,NA,NA,4,2,22,3,1,5,862025,4,862007,1,1,3,1,3,1,4,1,NA,NA,NA,NA,862002,64
2,3,862,"VEN",101,"VEN",276,8620320276,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,2,1,6,4,1,2,6,1,1,4,3,NA,NA,4,1,30,2,3,5,862025,4,862007,2,1,3,1,3,1,2,1,6,4,4,NA,862009,64
2,3,862,"VEN",101,"VEN",277,8620320277,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,3,7,10,1,1,2,10,1,1,1,10,NA,NA,4,2,47,2,1,2,862025,4,862001,1,4,1,1,3,1,3,1,NA,4,4,NA,4,0
2,3,862,"VEN",101,"VEN",278,8620320278,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,2,3,1,4,6,5,6,3,10,4,7,5,2,NA,NA,4,1,19,2,7,5,862025,4,862007,3,3,2,1,4,2,4,2,4,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",279,8620320279,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,3,9,9,2,7,3,8,1,1,1,1,NA,NA,4,2,22,2,5,6,862025,4,862007,3,3,4,2,3,4,2,2,NA,4,4,NA,862002,64
2,3,862,"VEN",101,"VEN",280,8620320280,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,2,1,1,1,7,3,10,1,1,1,1,NA,NA,4,1,46,1,1,2,862025,4,862001,1,1,4,1,4,4,1,1,NA,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",281,8620320281,NA,40,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,NA,2,3,2,NA,NA,NA,6,3,10,1,1,1,1,NA,NA,4,2,21,2,5,3,862025,8,862001,2,2,4,1,3,2,3,2,10,4,4,NA,862002,64
2,3,862,"VEN",101,"VEN",282,8620320282,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,3,6,6,6,7,3,10,1,1,1,10,NA,NA,4,2,38,2,5,2,862025,8,862007,0,1,4,1,3,1,4,1,6,4,4,NA,862002,64
2,3,862,"VEN",101,"VEN",283,8620320283,NA,35,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,3,3,2,5,1,1,7,3,10,3,5,5,1,NA,NA,4,1,40,2,1,7,862025,8,862004,3,3,1,2,1,4,2,1,5,862009,862002,NA,862004,64
2,3,862,"VEN",101,"VEN",284,8620320284,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,1,10,10,1,8,3,6,1,1,1,1,NA,NA,4,2,19,2,5,1,862025,8,862007,5,2,3,2,4,2,3,4,10,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",285,8620320285,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,3,6,1,1,6,3,10,1,1,1,1,NA,NA,4,2,21,2,6,3,862025,8,862007,2,4,3,4,3,4,1,3,10,862004,862003,NA,862009,62
2,3,862,"VEN",101,"VEN",286,8620320286,NA,45,NA,NA,NA,3,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,3,3,3,10,1,6,8,3,10,1,1,1,1,NA,NA,4,1,20,1,1,NA,862025,8,862001,1,1,4,1,4,1,4,1,2,NA,NA,NA,NA,64
2,3,862,"VEN",101,"VEN",287,8620320287,NA,45,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,1,3,2,3,3,2,8,3,10,5,3,3,5,NA,NA,4,1,58,2,2,1,862025,8,862001,3,2,3,2,3,3,4,2,NA,5,4,NA,862002,64
2,3,862,"VEN",101,"VEN",288,8620320288,NA,35,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,3,3,3,3,5,5,7,3,10,1,1,9,1,NA,NA,4,2,27,2,5,2,862025,8,862001,3,3,4,3,4,3,4,1,5,862002,862003,NA,862009,64
2,3,862,"VEN",101,"VEN",289,8620320289,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,3,3,3,1,8,1,3,1,3,10,1,1,1,1,NA,NA,4,2,28,1,1,3,862025,8,862001,1,1,3,1,3,1,4,2,5,NA,NA,NA,862009,64
2,3,862,"VEN",101,"VEN",290,8620320290,NA,40,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,1,3,NA,10,10,1,8,2,10,1,1,1,1,NA,NA,4,1,32,3,3,6,862025,8,862007,3,3,4,1,4,2,4,2,NA,4,4,NA,4,62
2,3,862,"VEN",101,"VEN",291,8620320291,NA,35,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,1,3,2,10,5,1,1,3,10,1,1,5,5,NA,NA,4,2,40,2,7,3,862025,8,862007,3,1,3,2,1,4,2,1,5,NA,NA,NA,NA,64
2,3,862,"VEN",101,"VEN",292,8620320292,NA,90,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,3,5,5,10,8,3,9,1,1,1,6,NA,NA,4,1,38,2,7,1,862025,8,862007,2,2,4,1,4,4,3,1,9,862007,4,NA,862002,64
2,3,862,"VEN",101,"VEN",293,8620320293,NA,85,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,1,3,2,5,5,5,1,3,10,1,1,6,10,NA,NA,4,1,19,2,1,5,862025,8,862001,2,3,4,4,1,1,4,1,5,NA,NA,NA,NA,64
2,3,862,"VEN",101,"VEN",294,8620320294,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,1,5,5,4,6,3,10,10,1,1,10,NA,NA,4,2,32,2,1,2,862025,8,862007,2,4,3,3,4,4,1,1,NA,4,4,NA,862009,64
2,3,862,"VEN",101,"VEN",295,8620320295,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,2,1,1,1,5,3,10,1,1,1,1,NA,NA,4,1,33,2,1,4,862025,8,862001,1,1,4,1,3,1,3,4,1,862003,NA,NA,862002,64
2,3,862,"VEN",101,"VEN",296,8620320296,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,NA,NA,2,3,10,10,10,7,3,10,1,1,1,1,NA,NA,4,2,52,2,2,1,862025,8,862007,4,2,3,2,4,3,4,1,8,4,4,NA,862007,64
2,3,862,"VEN",101,"VEN",297,8620320297,NA,45,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,NA,10,NA,NA,7,3,8,1,1,1,6,NA,NA,4,1,60,1,4,2,862025,8,862007,2,1,3,1,2,4,1,2,NA,862002,862007,NA,862002,64
2,3,862,"VEN",101,"VEN",298,8620320298,NA,35,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,3,2,3,3,5,5,NA,8,3,1,1,1,1,1,NA,NA,4,2,66,1,1,NA,862025,8,862001,2,1,3,1,4,1,4,1,5,NA,NA,NA,NA,62
2,3,862,"VEN",101,"VEN",299,8620320299,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,2,NA,NA,NA,8,3,10,2,1,6,6,NA,NA,4,1,53,1,3,2,862025,8,862007,2,3,4,2,1,1,4,1,9,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",300,8620320300,NA,40,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,1,3,2,1,1,1,2,3,10,1,1,5,1,NA,NA,4,1,54,1,1,4,862025,8,862001,1,3,4,1,3,1,4,1,10,862002,862004,NA,862007,64
2,3,862,"VEN",101,"VEN",301,8620320301,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,1,8,9,1,5,3,8,1,1,1,1,NA,NA,4,1,45,1,1,3,862026,2,862007,1,3,3,1,3,1,4,1,9,4,4,NA,4,0
2,3,862,"VEN",101,"VEN",302,8620320302,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,3,8,4,2,5,3,7,3,1,4,7,NA,NA,4,1,30,2,1,7,862026,2,862001,4,1,3,4,3,2,3,1,10,862002,862007,NA,862004,64
2,3,862,"VEN",101,"VEN",303,8620320303,NA,65,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,3,4,4,4,5,3,10,1,1,1,5,NA,NA,4,1,22,2,1,2,862026,2,862007,2,1,3,1,4,1,4,1,5,4,4,NA,862004,64
2,3,862,"VEN",101,"VEN",304,8620320304,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,3,2,2,3,2,8,8,8,5,3,10,1,1,1,5,NA,NA,4,2,46,1,5,2,862026,2,862001,3,3,1,1,2,1,2,2,5,4,4,NA,862004,64
2,3,862,"VEN",101,"VEN",305,8620320305,NA,75,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,1,3,1,8,8,5,NA,8,1,1,1,1,NA,NA,3,2,21,2,5,1,862026,2,862001,2,3,1,4,3,4,1,1,NA,4,4,NA,862004,0
2,3,862,"VEN",101,"VEN",306,8620320306,NA,50,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,2,8,2,2,5,3,10,3,5,1,2,NA,NA,4,1,27,2,3,4,862026,2,862001,2,1,3,2,1,1,4,4,8,NA,NA,NA,862004,62
2,3,862,"VEN",101,"VEN",307,8620320307,NA,65,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,2,3,3,8,8,5,5,3,10,1,1,1,1,NA,NA,4,2,32,1,5,2,862026,2,862007,2,1,2,3,4,4,3,1,5,4,4,NA,862004,64
2,3,862,"VEN",101,"VEN",308,8620320308,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,2,10,10,1,2,2,10,10,1,1,1,NA,NA,3,2,35,2,5,4,862026,2,862001,3,3,4,3,4,3,4,1,10,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",309,8620320309,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,2,10,10,1,2,3,10,1,1,1,1,NA,NA,4,1,25,3,2,5,862026,2,862007,3,3,1,2,4,1,4,1,1,862009,862007,NA,862004,53
2,3,862,"VEN",101,"VEN",310,8620320310,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,2,3,2,10,10,1,7,3,10,1,1,1,1,NA,NA,4,1,76,1,4,3,862026,2,862001,1,1,2,3,1,3,1,1,1,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",311,8620320311,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,NA,3,2,8,7,3,5,3,10,1,1,1,1,NA,NA,3,2,29,3,2,2,862026,2,862007,1,1,4,1,4,1,4,1,10,4,862002,NA,862004,64
2,3,862,"VEN",101,"VEN",312,8620320312,NA,75,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,1,2,3,3,10,10,1,7,3,10,1,1,1,5,NA,NA,4,1,44,2,7,1,862026,2,862007,0,4,1,3,1,4,1,1,10,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",313,8620320313,NA,80,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,1,2,3,2,10,10,1,5,3,10,1,1,1,1,NA,NA,4,1,75,1,4,3,862026,2,862001,3,3,1,2,3,4,2,1,NA,NA,NA,NA,NA,64
2,3,862,"VEN",101,"VEN",314,8620320314,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,3,10,1,5,6,3,10,1,1,1,5,NA,NA,4,2,21,2,2,6,862026,2,862001,2,1,3,3,4,4,1,1,10,4,4,NA,4,64
2,3,862,"VEN",101,"VEN",315,8620320315,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,2,3,3,NA,5,5,5,3,10,1,1,1,1,NA,NA,4,2,75,1,5,1,862026,2,862004,1,1,3,3,1,1,4,1,5,NA,NA,NA,NA,64
2,3,862,"VEN",101,"VEN",316,8620320316,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,2,5,1,1,6,3,10,1,1,1,1,NA,NA,4,2,41,2,2,4,862026,2,862007,1,1,3,1,3,1,4,3,10,862004,4,NA,862009,64
2,3,862,"VEN",101,"VEN",317,8620320317,NA,65,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,2,2,2,3,3,1,2,10,5,3,10,1,1,1,1,NA,NA,4,1,22,2,2,2,862026,2,862001,3,1,3,4,2,1,4,1,9,4,4,NA,862004,64
2,3,862,"VEN",101,"VEN",318,8620320318,NA,75,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,3,2,2,3,3,10,10,1,7,3,10,1,1,1,5,NA,NA,4,2,19,2,6,4,862026,2,862001,3,1,3,3,2,1,3,2,5,862004,4,NA,862002,64
2,3,862,"VEN",101,"VEN",319,8620320319,NA,60,NA,NA,NA,2,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,2,2,3,3,10,10,5,2,3,10,1,1,1,1,NA,NA,4,1,42,1,3,2,862026,2,862007,2,3,1,3,4,1,4,1,10,862002,862007,NA,862004,64
2,3,862,"VEN",101,"VEN",320,8620320320,NA,60,NA,NA,NA,1,NA,1270,1,0.833333333333333,1.25,1996,86203211996,199603,199604,8623,8621996,NA,1,3,2,3,2,10,1,1,5,2,10,1,1,1,1,NA,NA,4,2,31,2,2,4,862026,2,862004,3,1,3,4,3,3,1,2,5,862002,862009,NA,862004,64
